study_hours,session_duration,breaks_taken,subject_difficulty,time_of_day,productivity_score,session_completed,efficiency,study_intensity,difficulty_code,difficulty_burden,productive_pace
3.2652759778527445,93.0489598722,0.0,medium,morning,100.0,1,30.625282725952097,93.0489598722,2,186.0979197444,1.0747030395325972
3.640630611347893,48.318648534593784,7.0,easy,afternoon,75.76561422445855,0,20.81112376199226,6.039831066824223,1,48.318648534593784,1.5680408397642596
4.372852112530832,74.04314378473927,3.0,medium,night,100.0,1,22.868369985218642,18.510785946184818,2,148.08628756947854,1.3505639400012968
2.556431828246411,75.13794742207693,2.0,hard,afternoon,95.2067366752308,1,37.24204010577432,25.045982474025646,3,225.4138422662308,1.267092593578851
3.133122414690007,63.080371162376046,4.0,medium,evening,96.46248119591858,1,30.787970729660316,12.61607423247521,2,126.16074232475209,1.5291996451259489
2.730964120165086,41.88353005457971,3.0,easy,afternoon,63.1623052468117,0,23.128207646680305,10.470882513644927,1,41.88353005457971,1.5080463648718951
3.029347478984553,46.63167377528912,0.0,hard,night,86.65052010646112,0,28.60369129245835,46.63167377528912,3,139.89502132586736,1.8581902190347417
3.4429395635412647,56.16988272999156,3.0,hard,night,93.53810706294466,1,27.168094396270856,14.04247068249789,3,168.50964818997468,1.665271539066265
1.4795827558940424,48.87245661666444,4.0,hard,afternoon,59.48885996293262,0,40.20651073821572,9.774491323332887,3,146.6173698499933,1.2172267178942715
3.4378353686902963,74.8935911845632,4.0,hard,morning,97.7184053532878,0,28.424399330825242,14.978718236912641,3,224.68077355368962,1.3047632488670027
3.6958329051098135,89.01238125628454,3.0,easy,afternoon,100.0,1,27.05750031657038,22.253095314071135,1,89.01238125628454,1.1234392181024784
1.4075610976058683,62.96799857458789,5.0,hard,evening,70.28915899148934,0,49.936844028330086,10.49466642909798,3,188.90399572376367,1.116267954875988
2.049307925713409,40.56966650099422,1.0,easy,afternoon,77.47750149273406,0,37.8066665924607,20.28483325049711,1,40.56966650099422,1.9097396694359163
2.962828764222205,65.81867290837477,5.0,hard,morning,89.64065867984917,1,30.255092620373365,10.96977881806246,3,197.4560187251243,1.361933547408904
1.629368139591968,50.137184418329,2.0,easy,afternoon,71.6483850652935,0,43.97311038819989,16.712394806109668,1,50.137184418329,1.4290468421098752
1.6704187599906757,49.64827535987232,3.0,medium,night,72.48999813717614,0,43.3963026957269,12.41206883996808,2,99.29655071974464,1.460070820420993
2.3462587240584973,61.49792289035591,2.0,medium,afternoon,73.51608608921123,0,31.333324554269538,20.499307630118636,2,122.99584578071182,1.1954238880601284
0.9530423938584002,34.143167094549696,2.0,medium,morning,58.646868368085755,0,61.53647387148584,11.381055698183232,2,68.28633418909939,1.7176751121441105
4.0705705843797615,86.97948853215203,2.0,hard,afternoon,100.0,1,24.566580514224675,28.993162844050676,3,260.9384655964561,1.1496963443632453
3.1654191305551125,35.683265616883,3.0,hard,night,64.426654961253,0,20.353277813783432,8.92081640422075,3,107.04979685064899,1.805514541549429
2.796821996305963,72.14206745757211,2.0,hard,morning,87.75503159053282,1,31.376695301466984,24.047355819190702,3,216.42620237271632,1.216419693573974
3.168604423680517,58.57397816359546,2.0,medium,morning,100.0,1,31.559635293270286,19.524659387865153,2,117.14795632719093,1.7072427575382165
3.488627499346846,81.34355668992174,0.0,hard,evening,100.0,1,28.664567947917163,81.34355668992174,3,244.03067006976522,1.2293536706440789
3.9215117510573,70.48666362817814,0.0,hard,evening,100.0,1,25.500369844113933,70.48666362817814,3,211.45999088453442,1.4187080910440972
3.247038599149376,79.86127557954647,1.0,medium,morning,100.0,1,30.79729327091982,39.930637789773236,2,159.72255115909294,1.252171334283212
2.131425550232333,87.88900859382187,1.0,medium,evening,99.77406407415388,1,46.810954322696446,43.944504296910935,2,175.77801718764374,1.1352280071249714
2.7147457338350547,62.653393408338005,1.0,easy,evening,86.65052010646112,1,31.918466258735787,31.326696704169002,1,62.653393408338005,1.3830139980084388
3.751469631069978,73.95613196601421,3.0,easy,morning,96.19993976753506,1,25.643267633249458,18.489032991503553,1,73.95613196601421,1.300770297339817
2.85165164999065,42.119116428566905,2.0,hard,morning,65.18385599334034,0,22.858281443160866,14.039705476188969,3,126.3573492857007,1.5476073935190624
2.099001230412006,42.420950745719104,6.0,medium,morning,54.064669702660936,0,25.757331115069793,6.060135820817015,2,84.84190149143821,1.2744803865131866
2.962585926778487,55.84688791786501,3.0,easy,evening,79.00809333664614,0,26.66862507598538,13.961721979466253,1,55.84688791786501,1.414726877043618
0.8559045833208987,38.8210053517143,4.0,medium,afternoon,42.88135716433291,0,50.10062803724429,7.7642010703428594,2,77.6420107034286,1.104591619300743
3.938030086028412,67.43972746070571,2.0,easy,morning,100.0,1,25.393406808847455,22.47990915356857,1,67.43972746070571,1.4828055178346589
3.985703867979368,71.22242991217472,4.0,medium,evening,100.0,1,25.089671313362523,14.244485982434943,2,142.44485982434944,1.4040520679133142
3.900735900817085,71.33134113676876,2.0,easy,morning,100.0,1,25.636188284126863,23.777113712256252,1,71.33134113676876,1.401908311358716
3.8901431736934224,61.68838992988514,3.0,medium,morning,97.0146140827185,1,24.938571602908336,15.422097482471285,2,123.37677985977028,1.5726559599461916
3.48312857190474,54.88782303272491,5.0,easy,evening,70.21956312241748,0,20.159911319041,9.147970505454152,1,54.88782303272491,1.279328624138574
3.188166188557551,52.44080949562536,2.0,medium,evening,86.65052010646112,0,27.178796518654863,17.48026983187512,2,104.88161899125072,1.6523490186338476
3.004014608932663,78.05045034249171,3.0,hard,night,100.0,1,33.288786180547355,19.51261258562293,3,234.15135102747513,1.2812225882258448
3.4027138810364908,80.8786505552625,3.0,medium,evening,100.0,1,29.38830695031558,20.219662638815624,2,161.757301110525,1.2364202334418566
3.598025250577136,74.73489947164997,1.0,medium,evening,100.0,1,27.793023404702243,37.367449735824984,2,149.46979894329993,1.3380629492642073
2.06216651250103,86.69649691278094,3.0,medium,evening,75.6007309670893,0,36.66082758535317,21.674124228195236,2,173.3929938255619,0.8720159828735147
2.1368465709070876,26.813913582569647,3.0,hard,night,67.62899093084337,0,31.648969023608927,6.703478395642412,3,80.44174074770893,2.5221603971605817
2.422046382045413,54.28026989621043,6.0,medium,night,56.907659846243256,0,23.495693669658323,7.754324270887204,2,108.56053979242085,1.0484041430718136
2.620223047993595,36.30284962978973,5.0,hard,afternoon,63.07057123624938,0,24.07068790748365,6.050474938298289,3,108.9085488893692,1.7373449158793952
3.5339907097284353,62.38196454116567,2.0,medium,afternoon,100.0,1,28.296622208065838,20.793988180388556,2,124.76392908233134,1.6030274252426004
3.0717502638851277,66.26918023175962,1.0,hard,evening,100.0,1,32.5547298475758,33.13459011587981,3,198.80754069527887,1.5089970880924648
1.1171335455153988,54.86130132229655,1.0,medium,evening,72.44911511893807,0,64.85268964465038,27.430650661148274,2,109.7226026445931,1.3205868867987194
2.1301573843843764,49.38869292698811,1.0,hard,morning,72.80239581054126,0,34.17700323189097,24.694346463494053,3,148.1660787809643,1.474070105847221
2.6565565055335423,52.225841132871686,3.0,easy,evening,81.54686020996694,0,30.69645235857277,13.056460283217922,1,52.225841132871686,1.561427416793488
2.441792326920581,86.7333162412663,4.0,medium,evening,96.46825752865944,1,39.50715073722855,17.346663248253257,2,173.4666324825326,1.1122399293521008
1.9599327125674812,41.084230482679594,3.0,medium,evening,71.82305454666873,0,36.64567364283728,10.271057620669898,2,82.16846096535919,1.7481903324670545
2.85165164999065,57.203203442010874,2.0,medium,morning,100.0,1,35.06739681907777,19.067734480670293,2,114.40640688402175,1.748153844240103
2.2254417026633044,71.35437716286397,2.0,easy,morning,77.70377688006933,0,34.9161143098366,23.784792387621323,1,71.35437716286397,1.0889840255029213
3.534044565385402,68.33837145134048,2.0,medium,night,100.0,1,28.29619099302292,22.779457150446827,2,136.67674290268096,1.46330674665263
3.7350815507537902,72.69369529973731,2.0,hard,afternoon,100.0,1,26.773177142496028,24.231231766579103,3,218.08108589921193,1.3756351164660268
3.116002099498938,39.62802480475352,2.0,hard,evening,100.0,1,32.09240456419471,13.209341601584507,3,118.88407441426057,2.5234666752304205
3.2591588855569444,52.28459811171503,1.0,hard,afternoon,98.37116955257862,1,30.182992915292736,26.142299055857514,3,156.8537943351451,1.881455975665945
4.586144151229735,71.44886001372686,0.0,easy,morning,100.0,1,21.804809596572724,71.44886001372686,1,71.44886001372686,1.3996024566492433
1.2161300779442892,52.353937351608295,3.0,easy,night,65.44284858459298,0,53.812375642592166,13.088484337902074,1,52.353937351608295,1.25000815402058
3.054771918568574,58.324167171230734,0.0,hard,afternoon,100.0,1,32.73566821540597,58.324167171230734,3,174.9725015136922,1.7145551295471646
3.5777356895882844,57.36408657473603,3.0,hard,morning,98.60595645054455,1,27.560995279081627,14.341021643684007,3,172.09225972420808,1.7189492997866724
0.97707762961699,46.164547741449255,1.0,easy,evening,62.97435759680802,0,64.45174435269149,23.082273870724627,1,46.164547741449255,1.3641281173056077
3.1589473781837523,29.691715905769573,4.0,medium,evening,65.33029087944165,0,20.681031703986005,5.938343181153915,2,59.38343181153915,2.200286810192298
2.3660816357242553,75.41795556939502,3.0,medium,afternoon,83.31553162921956,1,35.21245014173687,18.854488892348755,2,150.83591113879004,1.1047174509067363
2.8542715374594136,99.52398760934548,3.0,medium,evening,100.0,1,35.03520904987546,24.88099690233637,2,199.04797521869096,1.0047828910606253
4.091370496376896,76.42268998389358,2.0,easy,night,100.0,1,24.441687715291188,25.47422999463119,1,76.42268998389358,1.3085119095006397
1.7360268038227296,48.69650727232338,3.0,hard,morning,58.55469357026916,0,33.729141417247575,12.174126818080845,3,146.08952181697015,1.2024413423085205
2.85165164999065,41.346522481628114,7.0,easy,afternoon,48.52640188230144,0,17.01694591008707,5.168315310203514,1,41.346522481628114,1.1736513488858376
1.99040368464374,56.49094953969589,3.0,hard,afternoon,82.23065199447416,0,41.31355494812225,14.122737384923973,3,169.47284861908767,1.4556429421794568
2.5002623050248167,57.09851670094659,4.0,medium,morning,70.36016467694783,0,28.141113248615515,11.419703340189319,2,114.19703340189318,1.2322590627959586
1.938210527038132,80.35881206532129,0.0,medium,evening,100.0,1,51.593982493127086,80.35881206532129,2,160.71762413064258,1.2444185949228939
2.894311083558119,61.3726232022256,0.0,medium,morning,100.0,1,34.55053624611252,61.3726232022256,2,122.7452464044512,1.6293910017581525
1.6777242598899411,35.538254656898964,0.0,easy,night,61.19005794238637,0,36.472058850958284,35.538254656898964,1,35.538254656898964,1.7218081904454943
3.429480310575628,66.33760593536284,4.0,easy,evening,93.9678305222258,1,27.400020414887166,13.26752118707257,1,66.33760593536284,1.4165092212369697
2.8335718348694128,70.27718476309292,0.0,medium,afternoon,100.0,1,35.291146943733146,70.27718476309292,2,140.55436952618584,1.4229369081459913
3.016974435610462,52.85855583409688,3.0,medium,morning,90.31259624701926,1,29.934823172853694,13.21463895852422,2,105.71711166819377,1.7085710122402231
3.352738319859941,83.69404947118454,2.0,easy,evening,100.0,1,29.826365931289693,27.89801649039485,1,83.69404947118454,1.19482807477764
2.6568642078884506,32.282021508110404,4.0,hard,night,60.6478862562183,0,22.82686713011139,6.456404301622081,3,96.84606452433121,1.878689233912485
1.746148493822021,50.12064690711169,5.0,hard,evening,61.28125858611046,0,35.095101477868155,8.353441151185281,3,150.3619407213351,1.2226749327414441
4.622036489609942,84.28542819756103,1.0,medium,afternoon,86.65052010646112,1,18.74726006626002,42.142714098780516,2,168.57085639512206,1.0280605077233091
3.391678220277033,77.27679125462102,5.0,hard,afternoon,99.13246424224506,1,29.228145420631297,12.879465209103502,3,231.83037376386307,1.2828232465762108
3.6789557501263217,85.85844041681274,2.0,medium,evening,86.65052010646112,1,23.55302047421632,28.61948013893758,2,171.71688083362548,1.0092254143658224
1.9102129826845136,62.148370367028285,3.0,medium,evening,68.26194332436869,0,35.73525253107479,15.537092591757071,2,124.29674073405657,1.0983706076480462
4.961373614242377,73.18395469501846,4.0,easy,morning,100.0,1,20.15570843383671,14.636790939003692,1,73.18395469501846,1.3664197352648242
4.0001581739225385,70.75191890169691,2.0,hard,afternoon,95.88596146061468,1,23.970542486471054,23.583972967232302,3,212.25575670509073,1.355241849960835
2.85165164999065,50.24761868181593,0.0,medium,afternoon,88.8966830135107,0,31.173752591345497,50.24761868181593,2,100.49523736363186,1.7691720592060902
3.579520332083308,83.96353938830036,3.0,easy,morning,100.0,1,27.936704005756894,20.99088484707509,1,83.96353938830036,1.1909931468888768
1.824522374720507,59.87399950883856,5.0,medium,afternoon,72.76951505143246,0,39.88414505608888,9.97899991813976,2,119.74799901767712,1.2153775536690226
4.548279764650717,85.40600131817412,1.0,medium,evening,100.0,1,21.98633443289948,42.70300065908706,2,170.81200263634824,1.1708779061960406
3.122541246595524,32.50621739822483,5.0,medium,morning,72.31137043918828,0,23.157859169363626,5.417702899704138,2,65.01243479644965,2.2245396796963903
2.398031017928828,36.98213074238792,1.0,medium,morning,71.05054738889427,0,29.628702405301002,18.49106537119396,2,73.96426148477585,1.9212129199321133
2.711688972929502,52.784894189196656,3.0,medium,afternoon,77.68402285137131,0,28.647836690299854,13.196223547299164,2,105.56978837839331,1.4717093601235387
2.6292280550880505,20.0,2.0,easy,morning,70.46183333939896,0,26.799437653588882,6.666666666666667,1,20.0,3.523091666969948
1.803918524667772,62.59230132235453,2.0,easy,afternoon,66.80001726239142,0,37.03050683771541,20.864100440784842,1,62.59230132235453,1.0672241769537578
3.335074228195382,68.70418737318077,2.0,hard,morning,100.0,1,29.984340124900395,22.901395791060256,3,206.1125621195423,1.4555153597382595
2.7036734577578727,29.272405408463197,7.0,medium,morning,61.01196664970641,0,22.566322302954063,3.6590506760578996,2,58.54481081692639,2.0842826477139016
3.803816385961742,65.6660048395395,2.0,hard,morning,100.0,1,26.28938672462141,21.8886682798465,3,196.9980145186185,1.5228579878486372
3.4476115322290166,72.70829071341298,1.0,hard,afternoon,100.0,1,29.005588090531205,36.35414535670649,3,218.12487214023895,1.375358972392296
3.574162882186117,77.77530012664111,3.0,medium,morning,100.0,1,27.97857940341979,19.44382503166028,2,155.55060025328223,1.2857552441092548
4.282126264641055,79.64921772690477,2.0,medium,evening,100.0,1,23.352884483050712,26.549739242301587,2,159.29843545380953,1.2555051117121132
3.208367906327181,72.1307004520457,3.0,easy,morning,100.0,1,31.16849529718562,18.032675113011425,1,72.1307004520457,1.3863722294847602
3.741706685533579,82.89008136788594,3.0,easy,afternoon,100.0,1,26.72577206188456,20.722520341971485,1,82.89008136788594,1.2064169602654407
3.2275150394012844,79.90631537496805,1.0,medium,evening,100.0,1,30.983589163553628,39.95315768748402,2,159.8126307499361,1.2514655384964306
2.845891778909596,27.244887970589467,3.0,easy,morning,60.78434103357535,0,21.35862701598052,6.811221992647367,1,27.244887970589467,2.231036556259337
2.85165164999065,62.33044113609052,6.0,easy,afternoon,73.14698474274967,0,25.6507434009303,8.904348733727216,1,62.33044113609052,1.1735354893934187
2.505851280554717,81.07496117425062,4.0,hard,evening,78.3658541985121,0,31.273146497809858,16.214992234850122,3,243.22488352275184,0.96658515851872
3.14098553116328,54.81867252995619,1.0,medium,morning,100.0,1,31.83714124367981,27.409336264978094,2,109.63734505991238,1.8241959424565424
2.48641437904185,47.500490735300886,3.0,medium,afternoon,75.42673160740407,0,30.335543521297552,11.875122683825222,2,95.00098147060177,1.5879147865592316
1.581207966507706,46.571244674691,2.0,easy,morning,57.58376951339164,0,36.41758119937413,15.523748224897,1,46.571244674691,1.23646619100746
2.488978380498189,30.051201102324537,3.0,medium,night,60.92862770813858,0,24.479372012842965,7.512800275581134,2,60.102402204649074,2.0274939261387988
4.9066752114814145,62.139911907767654,5.0,medium,evening,86.65052010646112,1,17.659721985205486,10.356651984627943,2,124.27982381553531,1.3944422746378173
4.061729024773293,78.31199051387652,1.0,medium,afternoon,100.0,1,24.620056973293913,39.15599525693826,2,156.62398102775305,1.2769436626985042
2.1579624957649597,85.29844888123581,1.0,hard,morning,99.95591729612872,1,46.31958038765456,42.64922444061791,3,255.89534664370746,1.1718374555122455
3.3495037606090934,59.89371304776569,2.0,medium,morning,99.846809027699,1,29.80943332618987,19.964571015921894,2,119.78742609553137,1.6670666076098908
1.7658142389751896,82.87676172055725,3.0,medium,night,97.30087475054282,1,55.10255416618029,20.719190430139314,2,165.7535234411145,1.1740429130016035
3.767136068283758,75.15487245160564,2.0,hard,afternoon,100.0,1,26.545364485747992,25.051624150535215,3,225.46461735481694,1.3305857190349546
3.3027791567942812,83.92246668341669,2.0,medium,evening,86.65052010646112,1,26.235638531328625,27.974155561138897,2,167.84493336683337,1.0325068307791232
1.7253830070096012,54.5046359660477,1.0,hard,night,70.70727034828325,0,40.98062288838213,27.25231798302385,3,163.5139078981431,1.2972707567908273
2.302294892607441,69.6339825674496,4.0,hard,morning,85.62213793855202,1,37.18990916996802,13.926796513489922,3,208.90194770234882,1.2296027712563444
4.3742161669414354,48.27512590838317,5.0,hard,morning,84.60727001501886,0,19.342269971577203,8.045854318063862,3,144.8253777251495,1.7526058901552541
3.5904506379314447,86.84906790610155,1.0,easy,morning,100.0,1,27.85165709940318,43.424533953050776,1,86.84906790610155,1.1514228351663696
3.579072727701206,102.33248815907405,2.0,easy,morning,100.0,1,27.9401978132556,34.11082938635801,1,102.33248815907405,0.9772067678502233
1.868671807171149,56.46877725398463,3.0,easy,evening,55.176910886855275,0,29.52734165256323,14.117194313496158,1,56.46877725398463,0.9771224660785762
2.3347489303722333,27.422404102863744,3.0,medium,evening,67.3988649187706,0,28.86771422913772,6.855601025715936,2,54.84480820572749,2.4578029215072386
3.4307498181411575,80.56150246633325,1.0,medium,evening,100.0,1,29.148146994344756,40.280751233166626,2,161.1230049326665,1.2412876738711536
3.2941471119721224,53.165784947448074,3.0,medium,night,94.3805795108499,1,28.65099107682129,13.291446236862019,2,106.33156989489615,1.7752127539194755
3.2233137037442923,95.87292213645294,1.0,medium,morning,100.0,1,31.023973832840774,47.93646106822647,2,191.74584427290588,1.0430473774198008
2.706711644293207,58.80232025876536,4.0,hard,morning,76.07334366254445,0,28.105448108200374,11.760464051753072,3,176.4069607762961,1.293713297838865
2.419396324583922,33.93643639919749,4.0,medium,afternoon,66.313643745893,0,27.409169416382145,6.787287279839498,2,67.87287279839498,1.9540544259226096
3.7431391070980182,70.79547537051158,1.0,easy,evening,100.0,1,26.715544664202454,35.39773768525579,1,70.79547537051158,1.4125196487013487
2.1809704977635485,35.24676239453788,1.0,medium,afternoon,65.10148535656063,0,29.84977807967518,17.62338119726894,2,70.49352478907576,1.8470202916183096
3.257233108964714,70.33179166529213,2.0,medium,evening,100.0,1,30.700903697919312,23.443930555097378,2,140.66358333058426,1.4218321136463918
2.509511165236639,33.98262283820056,0.0,hard,night,82.30026157719429,0,32.79533588743114,33.98262283820056,3,101.94786851460168,2.42183371098357
3.60413674154938,58.23012432339474,1.0,hard,afternoon,100.0,1,27.745895111907174,29.11506216169737,3,174.69037297018423,1.717324171327995
3.6698061276443776,61.80565491008207,4.0,hard,morning,100.0,1,27.249395886803775,12.361130982016414,3,185.4169647302462,1.6179749271403232
1.7652575222498676,26.70840054542555,2.0,medium,afternoon,59.63865092507644,0,33.78467457205076,8.902800181808518,2,53.4168010908511,2.232954789772725
3.459977491057139,54.27385051071637,6.0,medium,evening,78.19168475462267,0,22.598899835828846,7.753407215816624,2,108.54770102143274,1.440687992814951
3.2830060229722826,62.42039316531916,4.0,hard,afternoon,97.03819585041909,1,29.557727025601118,12.484078633063833,3,187.2611794959575,1.5545912310006662
3.5739615165449785,41.58481087436397,3.0,medium,afternoon,82.59618094787463,0,23.11054010109265,10.396202718590992,2,83.16962174872793,1.986210330435654
2.9867857655353616,85.52843824118129,1.0,medium,morning,99.13107789374102,1,33.189885608006584,42.764219120590646,2,171.05687648236258,1.1590423013945572
1.6623921057245097,21.60486737399688,5.0,easy,evening,48.97616726319987,0,29.461260730575294,3.6008112289994796,1,21.60486737399688,2.2669043237056137
2.85165164999065,61.248721460193565,4.0,easy,evening,72.29999496428235,0,25.353726134298135,12.249744292038713,1,61.248721460193565,1.1804327215429495
4.010432819300324,49.88472325055716,4.0,easy,morning,87.20666724360223,0,21.744951523416027,9.976944650111431,1,49.88472325055716,1.7481637976738345
2.2537889087989895,37.482303197364274,6.0,easy,morning,64.07254547129345,0,28.428813905840347,5.354614742480611,1,37.482303197364274,1.7094079073507678
3.3435799120050693,62.47446121717691,2.0,medium,morning,100.0,1,29.90806340262771,20.824820405725635,2,124.94892243435382,1.6006540601026538
2.1531728439871567,61.79381502387206,1.0,easy,evening,77.53370415959871,0,36.00904793877346,30.89690751193603,1,61.79381502387206,1.254716254849228
1.277316143537046,42.40624016011697,5.0,medium,morning,52.89258340370251,0,41.40915596450259,7.067706693352829,2,84.81248032023395,1.247283022592697
2.162308055483204,28.292416120611925,4.0,easy,morning,52.181826001362865,0,24.13246617152428,5.658483224122385,1,28.292416120611925,1.8443750360135112
0.9950390914713336,40.68489791420765,3.0,hard,evening,51.26113352130247,0,51.516703173444384,10.171224478551913,3,122.05469374262296,1.259954827203867
3.7859549487359025,47.7297863295353,4.0,hard,morning,90.90086304683864,0,24.01002237947645,9.54595726590706,3,143.1893589886059,1.9044892097199475
2.804956204608625,77.27129586868605,4.0,medium,night,91.97937828331656,1,32.79173419256663,15.45425917373721,2,154.5425917373721,1.1903434160030817
3.75533439224237,91.64088066171831,0.0,easy,evening,100.0,1,26.62878709458638,91.64088066171831,1,91.64088066171831,1.0912160520274614
1.142692124499354,49.3098143131089,6.0,hard,afternoon,52.23820623329788,0,45.71503129610255,7.044259187586986,3,147.9294429393267,1.0593876079434044
4.527333135851452,78.38640117505543,3.0,hard,evening,100.0,1,22.08805868693669,19.596600293763856,3,235.15920352516628,1.275731485320729
5.309762802920352,65.15150269537924,0.0,hard,evening,100.0,1,18.83323299206517,65.15150269537924,3,195.4545080861377,1.5348840143804132
2.5195761844701554,67.61244752224529,8.0,hard,evening,69.13411286047017,0,27.43878644614529,7.512494169138366,3,202.83734256673586,1.0225056981959457
4.735630657198786,94.72877388811388,1.0,medium,afternoon,86.65052010646112,1,18.2975671835262,47.36438694405694,2,189.45754777622776,0.914722280780345
2.3376668603228183,40.04507959818255,1.0,hard,morning,77.35979571830676,0,33.09273747741105,20.022539799091273,3,120.13523879454763,1.931817753755139
0.5712689215374787,85.06504460941929,2.0,medium,morning,86.65052010646112,1,151.68078787352047,28.35501486980643,2,170.13008921883858,1.0186383902379834
3.4149195312116984,58.251938623760445,6.0,easy,morning,77.35234682223584,0,22.6512941564949,8.321705517680064,1,58.251938623760445,1.3278930907663304
2.8952014853069015,84.83308022658345,3.0,medium,evening,97.3461334836786,1,33.623267319289724,21.208270056645862,2,169.6661604531669,1.147502050186951
2.430855858835701,71.9135372414534,1.0,hard,morning,100.0,1,41.137774433033094,35.9567686207267,3,215.74061172436018,1.3905587714903365
4.5484095860299565,72.5548568218733,3.0,easy,afternoon,100.0,1,21.985706895689713,18.138714205468325,1,72.5548568218733,1.378267484498057
2.2122827391260915,36.5711965770818,5.0,easy,morning,59.663765682512064,0,26.969322061465245,6.095199429513634,1,36.5711965770818,1.6314414420856485
1.9723647100653685,37.91553720832118,0.0,hard,night,73.77148984264404,0,37.40256021930097,37.91553720832118,3,113.74661162496355,1.9456796678711883
3.102090968121927,64.36772236767187,7.0,medium,evening,86.72329003682783,1,27.9563980966464,8.045965295958984,2,128.73544473534375,1.3473102177122216
1.3018637306392784,57.546638765631975,1.0,medium,night,64.1204792062205,0,49.25283476077348,28.773319382815988,2,115.09327753126395,1.1142350028011463
2.410645473624345,48.10949261458396,2.0,easy,evening,65.06491223720738,0,26.99065994942173,16.036497538194652,1,48.10949261458396,1.3524339730301695
2.85165164999065,60.21544959294987,1.0,easy,afternoon,86.65052010646112,0,30.38608173152749,30.107724796474933,1,60.21544959294987,1.4390081065940645
3.331635918494342,75.84688372798635,3.0,easy,afternoon,94.60921570379512,1,28.397225272607706,18.961720931996588,1,75.84688372798635,1.247371164820655
3.0050202099165704,90.82339427828003,4.0,medium,afternoon,94.79971812294195,1,31.54711499446918,18.164678855656007,2,181.64678855656007,1.0437808328598532
0.903195589887005,33.59257535419667,1.0,easy,afternoon,61.76695562237193,0,68.38713155153839,16.796287677098334,1,33.59257535419667,1.8387085530391012
3.3337337414407573,74.96261151659124,1.0,medium,evening,100.0,1,29.996396759863153,37.48130575829562,2,149.92522303318248,1.333998349001853
2.84600577818773,67.93222028033601,0.0,medium,evening,91.8160079356862,0,32.26135682484541,67.93222028033601,2,135.86444056067202,1.3515826150947066
1.961307247964447,70.73980179365932,5.0,easy,morning,68.5144414610576,0,34.93304862466891,11.789966965609887,1,70.73980179365932,0.9685416091623656
3.7664618927959026,70.22749105283403,3.0,hard,afternoon,100.0,1,26.5501159566408,17.556872763208506,3,210.6824731585021,1.4239437932471106
2.85165164999065,67.45953459377057,2.0,easy,evening,100.0,1,35.06739681907777,22.486511531256856,1,67.45953459377057,1.4823701438526427
2.6177548728555284,78.59508672123897,3.0,medium,afternoon,98.11309944576088,1,37.479865079474024,19.648771680309743,2,157.19017344247794,1.2483362960556095
1.4440917952889465,45.93718739101027,5.0,easy,evening,52.33447990600242,0,36.24041080818611,7.656197898501712,1,45.93718739101027,1.1392617371311697
0.5,53.41482186925923,6.0,hard,morning,32.95830159784213,0,65.91660319568426,7.630688838465604,3,160.24446560777767,0.6170253956572673
3.8394558812288615,86.17262311949457,2.0,hard,afternoon,100.0,1,26.045357231190234,28.72420770649819,3,258.5178693584837,1.1604613667304888
2.0967302339450677,44.76279334430405,3.0,easy,morning,67.7535310030314,0,32.31389995056773,11.190698336076013,1,44.76279334430405,1.5136126667048775
2.011856187529181,54.15983080490794,2.0,medium,morning,76.9374413639325,0,38.242018411078185,18.053276934969315,2,108.31966160981588,1.420562808644529
1.9029595222085296,48.740507729771494,3.0,medium,morning,60.741651864470555,0,31.919571149876713,12.185126932442873,2,97.48101545954299,1.2462252589003822
0.9742162533328632,45.37052589094539,8.0,hard,morning,33.988008136676406,0,34.887539620080254,5.041169543438376,3,136.11157767283618,0.7491208768082498
0.5,53.554852280288785,3.0,medium,morning,43.16336529920749,0,86.32673059841498,13.388713070072196,2,107.10970456057757,0.8059655374139469
2.488099549003549,56.519820458221034,5.0,medium,evening,75.4467119407926,0,30.32302785915781,9.419970076370172,2,113.03964091644207,1.3348717552378313
5.16097043668988,56.737070279056894,1.0,medium,evening,100.0,1,19.376200896073637,28.368535139528447,2,113.47414055811379,1.7625161029316059
2.7565337158954795,32.44075846819412,4.0,hard,evening,63.03568070093711,0,22.867734335133832,6.488151693638824,3,97.32227540458236,1.94310132306984
1.719521564750539,56.885007750835754,1.0,hard,evening,74.22633840719516,0,43.16685520484508,28.442503875417877,3,170.65502325250725,1.3048488756882455
2.1372170867304536,45.195228105768365,4.0,medium,afternoon,60.45301038718867,0,28.285853955842445,9.039045621153672,2,90.39045621153673,1.3375971960073572
3.290702207957442,62.5439082125201,1.0,medium,morning,89.0343811539922,0,27.05634710387737,31.27195410626005,2,125.0878164250402,1.4235500098820049
2.85165164999065,39.194356418158314,7.0,easy,afternoon,48.758877794157264,0,17.09846916060632,4.899294552269789,1,39.194356418158314,1.2440280246971427
3.824780135047834,69.12728181076669,3.0,medium,morning,100.0,1,26.14529370817007,17.281820452691672,2,138.25456362153338,1.4466068588339145
1.1950229973647668,43.99270036962036,8.0,medium,afternoon,34.97155375974079,0,29.264335361628305,4.888077818846707,2,87.98540073924072,0.7949399210758789
3.61765683381448,58.62649406313572,1.0,medium,night,100.0,1,27.64220173270536,29.31324703156786,2,117.25298812627145,1.7057134593842256
1.7141849922898915,66.55549327850633,5.0,medium,afternoon,61.79685242217835,0,36.05028202914501,11.09258221308439,2,133.11098655701267,0.9285011556233967
