study_hours,session_duration,breaks_taken,subject_difficulty,time_of_day,productivity_score,session_completed
1.1950229973647668,43.99270036962036,8.0,medium,afternoon,34.97155375974079,0
3.61765683381448,58.62649406313572,1.0,medium,night,100.0,1
1.7141849922898915,66.55549327850633,5.0,medium,afternoon,61.79685242217835,0
0.9725934730055698,50.49591752269192,6.0,easy,morning,44.88495499729323,0
3.2516488036928517,47.32001347552839,3.0,medium,evening,85.00772587784505,0
2.380282561502077,39.92036297074767,3.0,hard,morning,84.69025280257182,1
2.85165164999065,33.27415326424304,3.0,hard,morning,76.99099487466695,0
4.056427687206858,92.16967589686108,3.0,hard,evening,100.0,1
2.290443898788489,34.134652092921215,8.0,easy,evening,52.45959406857215,0
3.703359851907208,94.559834800724,0.0,easy,afternoon,100.0,1
2.02544243904245,38.04929382298786,4.0,medium,afternoon,59.27637432500808,0
2.8121169343208567,33.00441004976636,3.0,hard,night,67.38311810132143,0
3.851614501947731,60.02078851251565,4.0,medium,evening,100.0,1
2.7008520729254566,82.55664944237836,2.0,medium,evening,81.67072321535363,1
3.77282052191878,53.84479333870751,3.0,hard,afternoon,89.16538567359497,1
0.5,46.74313710025979,5.0,medium,evening,29.912765789293257,0
2.8606726068343207,54.18097986796354,1.0,hard,evening,91.53159654034395,0
3.3287094328769795,70.94348255159444,4.0,medium,night,90.527909811747,1
2.0529271082130616,71.26575972346744,1.0,medium,evening,100.0,1
0.989907406111746,37.49054175323374,3.0,medium,afternoon,58.92230364149216,0
1.3882650056304766,47.49854887413686,4.0,medium,afternoon,59.18698150879221,0
2.1916076598519427,71.94587708559396,2.0,hard,afternoon,85.48242281490545,1
1.9085079549216288,30.784263116928056,7.0,hard,morning,57.81277137032705,0
4.463069046319606,75.58626672279951,1.0,easy,afternoon,100.0,1
2.7433453230208973,38.97588345370279,3.0,easy,night,73.0581992632961,0
2.556664654361447,50.30418671352132,2.0,medium,afternoon,78.83324031502178,0
2.174230157060314,62.83492807496882,3.0,easy,evening,92.19859070490436,1
2.9410359698902355,28.386409191141514,3.0,medium,afternoon,65.33580731961898,0
3.5168202681414424,58.83644761562282,0.0,medium,morning,100.0,1
4.013923811259944,54.523481430022315,2.0,easy,afternoon,96.61562096375916,1
0.7468090393779179,48.33216832583451,5.0,easy,afternoon,53.2359559822313,0
2.354129963367529,52.924773019482814,5.0,hard,afternoon,70.03757086012385,0
2.422119447086507,57.83796189583581,4.0,medium,morning,72.44304508548386,1
1.929455572262085,47.6912867138043,4.0,hard,morning,61.9613240666156,0
2.7111171756633095,32.00913068778698,2.0,medium,evening,81.31748234650829,0
0.5,60.96034854345787,2.0,hard,afternoon,49.33101964215704,0
2.952858295226121,84.13011025643222,2.0,hard,evening,100.0,1
2.739570065268674,28.6392327424018,4.0,easy,morning,60.40725398140317,0
2.769854685982687,57.88516240362487,3.0,medium,afternoon,79.75333061993317,1
3.648583234426894,57.36396329624663,2.0,easy,evening,99.52395962852592,1
2.9052839416137815,46.227240697658225,4.0,hard,morning,79.27837302633831,0
2.9798996229488472,42.701227575201024,3.0,easy,evening,71.72620031935543,0
0.5863535759597127,80.31978014330093,5.0,medium,evening,56.64256289908322,0
2.065778731391549,59.755341007032385,4.0,medium,evening,69.49999702505154,0
5.100344960621983,86.24074016040711,0.0,medium,evening,100.0,1
1.3334474289867078,50.51303405042009,4.0,easy,evening,53.99904443554348,0
2.638777304873348,48.21422701801839,5.0,easy,morning,74.141086294011,0
1.421819814954316,54.48283772356666,2.0,easy,morning,68.5295333899815,0
3.790414442989257,58.45737725364462,1.0,medium,morning,100.0,1
1.4384570754114387,61.01838027364138,5.0,easy,morning,57.566966221065904,0
3.224887284067585,63.44433654002055,4.0,easy,morning,80.37920868789732,0
3.512687334909436,81.6146841915701,6.0,easy,morning,98.63196555817964,1
3.839409849979509,77.88976861403424,1.0,medium,morning,100.0,1
3.197041709739014,71.86085501018474,4.0,hard,evening,92.06315173644715,1
2.7910309334594325,63.619690003125456,1.0,easy,afternoon,100.0,1
2.9722543368741774,89.27431906162963,5.0,medium,evening,99.62790129583271,1
2.85165164999065,77.52162741302628,1.0,medium,evening,82.86545462668575,0
3.5779136166435817,67.78039282538334,1.0,easy,afternoon,100.0,1
4.057847062947821,90.39741100295508,1.0,easy,evening,100.0,1
2.666590459313527,62.1933684996019,3.0,medium,afternoon,76.79819563424884,0
2.841513931748047,36.85231584299259,5.0,medium,morning,68.23140411153629,0
3.355207041649233,43.807903431314685,1.0,easy,morning,100.0,1
4.5538994006745614,57.703801029533246,0.0,medium,evening,100.0,1
3.4526595178804205,64.82498842904445,3.0,hard,afternoon,100.0,1
2.365216910786782,23.79654943761612,0.0,medium,afternoon,65.65887229841074,0
3.676569691407458,72.16081357342108,0.0,medium,afternoon,96.69137129177028,1
2.47925863695452,73.02630641213905,0.0,medium,morning,99.86388354663382,1
1.288561481593324,60.35983892413609,5.0,medium,evening,86.65052010646112,0
2.4118892461536654,74.62300664404479,2.0,medium,afternoon,95.69665861390006,1
1.7485370550906063,75.00000366383297,4.0,medium,morning,64.99146705195362,0
2.0335765273759123,63.224198111707835,3.0,easy,afternoon,74.69734229411458,0
0.6622871165298151,68.18844317701816,4.0,hard,evening,49.24423236231731,0
2.323789703576613,32.85649696883516,3.0,medium,afternoon,68.93975838266292,0
1.9935424545495153,90.2223138590127,2.0,hard,morning,86.65052010646112,0
2.6285777485156085,67.2902491430836,1.0,medium,night,100.0,1
0.9833160781331644,81.92001597732117,5.0,easy,evening,86.65052010646112,0
2.8938881028556747,65.25493531264432,5.0,hard,afternoon,82.88058593490149,0
2.9723179601244336,53.92837142035093,4.0,hard,evening,91.42736714392916,1
3.69964265380581,64.29268533212186,2.0,easy,morning,100.0,1
0.9195602887086892,54.25735550674367,1.0,easy,morning,66.04458020706323,0
2.535485541014712,79.12616868884723,2.0,medium,morning,100.0,1
3.269511843142938,65.06109708479654,0.0,easy,night,86.65052010646112,1
2.0918858119442856,86.36419691707401,2.0,medium,morning,97.88222256224144,0
1.8284351457747252,62.11576078892122,3.0,hard,afternoon,76.2886092651901,1
2.85165164999065,92.05931101225302,4.0,medium,afternoon,100.0,1
4.63196068278661,90.5023920248801,1.0,medium,evening,100.0,1
2.109773267223919,56.54629525634799,1.0,hard,evening,80.67864906035572,0
2.372457827718064,58.278228652366344,3.0,medium,afternoon,79.41886155503214,1
3.398694455572153,26.975105803784412,4.0,medium,morning,70.03193375517439,0
2.972263360063105,84.86586582386033,3.0,easy,morning,97.78689990956956,1
2.63455297452459,57.81000691482165,2.0,medium,afternoon,94.26155309929302,1
2.9967891963823847,78.94574940119635,3.0,hard,night,99.43383895506751,1
1.2080753973340626,46.57541301967692,5.0,easy,evening,53.2971561929027,0
2.85165164999065,42.19939423753106,2.0,medium,morning,79.55196308487209,0
1.991311234252641,51.66301246992529,2.0,medium,morning,66.28261155433078,0
3.848727583199539,81.71441916354772,1.0,easy,morning,100.0,1
1.8982738052205892,43.10377404632257,5.0,hard,morning,49.501068781212865,0
2.85165164999065,50.051473739252245,2.0,medium,morning,91.56131533217112,1
3.0410554236500764,51.34361748191345,4.0,easy,afternoon,72.5851373736565,0
3.82293144068388,56.84775956743942,1.0,easy,evening,100.0,1
4.273277251424956,70.75325733092454,0.0,medium,morning,100.0,1
4.100830017525672,69.94124619607955,2.0,easy,afternoon,100.0,1
4.730420348075473,48.98669433345616,3.0,easy,afternoon,100.0,1
2.0871331837608156,37.95902566811623,6.0,hard,morning,60.97157216352997,0
2.359971633436716,34.579295341232545,1.0,medium,afternoon,78.65399388689025,0
0.6573440751347769,84.28278204850785,4.0,medium,evening,64.1222153602419,0
2.856961737818756,72.45060900173992,2.0,hard,evening,100.0,1
3.941514318770361,77.46856203785084,1.0,easy,morning,100.0,1
1.5712259107831246,70.86805078090933,3.0,medium,afternoon,62.24110934121189,0
3.7738619120900014,65.81227692377627,1.0,medium,night,86.65052010646112,1
2.9258140630248497,26.15919804714016,4.0,medium,afternoon,67.21610917156272,0
4.520318330082265,80.29374191621798,1.0,medium,morning,100.0,1
3.1484189381166003,51.79057259185763,3.0,hard,evening,85.56859022317921,1
1.275806416957624,64.13942817144378,3.0,hard,afternoon,68.39331656956467,0
2.1320114521567004,54.177609182083394,1.0,hard,afternoon,75.31188968029468,0
2.229707997291033,51.95023178242264,3.0,hard,evening,73.34834423901113,0
2.562499681057749,58.96102871294815,1.0,medium,morning,88.82382715841281,1
4.020317390687811,54.67376435201886,3.0,hard,afternoon,86.65052010646112,0
2.369457808921847,48.488698271176055,3.0,hard,evening,75.87411363596375,0
3.6772926455012223,59.39795747433816,1.0,medium,evening,100.0,1
2.5358423495561726,69.98256835303474,2.0,easy,afternoon,91.40809689905971,1
0.8900948549472636,23.962850890812103,3.0,medium,afternoon,47.53665663741204,0
1.309792475815455,94.43494560368438,2.0,medium,morning,83.00783216818259,1
1.018777098342431,62.5941442490442,5.0,medium,evening,44.83362895503722,0
3.661908488504789,55.442418603098865,2.0,easy,afternoon,88.52474181123868,1
4.18126519531413,76.71380506012419,3.0,medium,morning,100.0,1
3.0630235021398526,42.39691898144308,3.0,medium,afternoon,72.24378621252791,0
2.75610869624592,84.62077144906235,0.0,medium,morning,100.0,1
1.682015131100159,69.49693904613201,6.0,hard,morning,63.96673967755511,0
2.6337479372472976,77.34260258304622,3.0,easy,afternoon,97.84864444461736,1
3.845421182722583,84.73990923507783,1.0,easy,morning,100.0,1
2.063501626675542,59.107782700860874,1.0,easy,morning,92.66080085907772,1
2.1522705486625875,56.89143578013786,3.0,medium,afternoon,71.13198533588276,0
1.9609562901172044,40.62019885222927,2.0,medium,evening,74.96589758663882,0
3.6994791650456658,96.41078904989492,2.0,medium,afternoon,100.0,1
0.9822031448125578,58.927885288550904,3.0,hard,evening,58.11536187161002,0
2.088437595143155,31.32603234827005,3.0,medium,morning,58.44964555332215,0
4.0477635885405565,66.81167130181224,3.0,easy,afternoon,100.0,1
3.821901366558236,38.877772137169984,8.0,hard,morning,66.69733802083287,0
3.466148852013112,41.933889384023566,4.0,medium,evening,85.6294813625313,0
1.953654460824667,44.49256782151478,1.0,medium,afternoon,67.18076793905361,0
2.949920484050865,55.66608113409444,5.0,hard,morning,78.60529188367067,0
2.174956695022786,53.42130311327285,2.0,easy,afternoon,84.93944565367008,0
4.177686520453755,90.36801577295476,4.0,easy,morning,100.0,1
1.7848954581679797,45.55703393522845,3.0,medium,morning,67.72272327022364,0
2.6718828889008797,69.93880165963137,2.0,medium,afternoon,87.30375860150626,0
3.460270412567563,52.79654794942923,6.0,medium,afternoon,87.8499548381205,1
4.3379261677589405,67.39672231800158,3.0,hard,evening,100.0,1
4.432395035950582,84.25429949279405,3.0,medium,evening,100.0,1
2.1587645616873967,56.291838474158105,1.0,medium,afternoon,78.40572268492558,0
2.408595220273869,62.328364112268446,2.0,hard,evening,89.44392358213285,1
2.9843159162187582,51.142953301650685,3.0,easy,afternoon,100.0,1
3.595857359233982,66.97014550573473,0.0,easy,evening,100.0,1
2.552526411513912,78.67495494847485,2.0,hard,morning,90.5860849278579,1
2.081125361106511,46.073150745179774,4.0,medium,afternoon,65.99875378107527,0
3.9044371497937824,65.29810542197654,6.0,medium,evening,98.74553422919196,1
2.5849010847371345,55.32915690380502,3.0,easy,evening,62.30894666505671,0
1.3624661545224397,70.66348744927217,4.0,easy,night,63.39726488156119,0
2.1518064429486947,62.05677717914894,5.0,easy,morning,70.52407344914936,0
3.9880685822185415,47.92741777401825,2.0,hard,night,100.0,1
2.1529145477149525,42.5281552437972,3.0,medium,afternoon,56.48380823034258,0
2.209757317813426,65.2915840663397,2.0,easy,evening,92.25693404001436,1
1.8921028667046464,54.44880957300843,5.0,medium,evening,54.03858635198175,0
3.524899040852459,47.5108455485222,3.0,medium,evening,90.0882076011276,1
3.1231095208038218,64.58508849605728,1.0,medium,morning,86.65052010646112,1
4.342499942768285,55.56722337961229,4.0,easy,evening,100.0,1
1.6810983798734485,59.86612161108567,2.0,hard,morning,74.45419614158344,0
2.85165164999065,69.01516614377337,1.0,hard,night,100.0,1
3.224083655442607,89.15219740382868,1.0,hard,morning,100.0,1
2.7856221575632616,57.00400883762318,3.0,hard,morning,83.6664264194283,1
3.477351001731857,78.76434548166542,2.0,hard,morning,100.0,1
2.83964378536431,20.0,5.0,hard,afternoon,64.00515841635885,0
3.784031382147684,58.53197267073249,3.0,medium,afternoon,94.70352392982272,1
3.4193567111846708,60.07475560427509,5.0,medium,night,100.0,1
1.3160803064677589,44.98799801997194,4.0,medium,afternoon,53.55979175706494,0
1.4413280716776196,32.869155607787505,1.0,medium,evening,63.37127745487058,0
2.417491945787908,71.5565926751385,2.0,easy,afternoon,100.0,1
3.299403412390274,45.24870223867092,4.0,medium,afternoon,78.82280070642086,0
2.5771237802482356,49.516121867345504,3.0,medium,afternoon,70.53646729328491,0
1.752891571917386,62.34624332580455,6.0,hard,afternoon,57.7443071969232,0
4.309656245630624,50.8645583281636,2.0,hard,afternoon,100.0,1
3.4212731724542995,51.20670683584554,3.0,medium,morning,94.14326209504236,1
3.169699798565785,92.4980302284526,2.0,hard,night,100.0,1
2.390414759263279,57.35172675113773,5.0,easy,afternoon,70.0222996029638,0
0.5,30.41281636100094,3.0,hard,afternoon,54.37317150624048,0
2.85165164999065,41.44925166088307,5.0,easy,morning,86.65052010646112,0
2.3235475006979875,87.35915466913269,2.0,hard,afternoon,92.30871384635904,1
2.625593712786322,67.19958825032664,2.0,medium,afternoon,98.42433389727888,1
2.4693714735974512,65.03756832760412,6.0,medium,morning,65.69951113135795,0
1.0242377779175322,44.8058191073241,3.0,medium,afternoon,43.37706687405593,0
2.683612198571651,84.63725694043633,2.0,easy,morning,93.33709712845256,1
1.626833007231336,47.7917837334641,7.0,hard,evening,54.842934686805634,0
3.7523359870014454,66.82670496874533,1.0,medium,morning,100.0,1
1.8322386507140445,90.08276095859128,1.0,medium,afternoon,86.65052010646112,1
3.0161525783702214,36.577840471618714,3.0,hard,afternoon,73.18198804107689,0
1.5407852068898011,34.97572774064331,4.0,medium,night,53.86412771722506,0
2.3369805788804663,36.56813367137018,6.0,medium,evening,61.749227695375495,0
3.9719203219847334,61.06316504781823,2.0,medium,evening,95.95964219241225,0
3.3894020363907433,74.371632133009,1.0,easy,evening,100.0,1
4.203591092075668,57.22205843899477,4.0,hard,evening,100.0,1
2.4206519666853694,41.06415346646981,5.0,hard,morning,75.77846579630369,0
4.183507185300773,41.30215819008849,8.0,medium,afternoon,63.14913716846719,0
3.930315298682119,20.0,5.0,hard,afternoon,76.67362856064375,0
4.0154716736903895,77.76388153152,1.0,medium,night,100.0,1
3.2220534304929336,71.07121725878856,3.0,medium,morning,99.65600840596132,1
3.14548718795812,69.64142510308086,0.0,easy,evening,100.0,1
2.9232173274707254,90.02310185101314,5.0,hard,afternoon,93.25402096229465,1
2.743463035417339,62.44161157763591,2.0,medium,night,83.13789768826797,0
2.779339706614036,55.29599278041171,5.0,medium,morning,77.97688691966424,0
2.85165164999065,65.38827339048227,5.0,medium,evening,85.97577622793298,0
3.5316123692309653,48.94130163554565,0.0,easy,afternoon,100.0,1
4.007539257832513,58.67174275541852,5.0,medium,night,98.84631535943925,1
3.4581072696363258,81.4458505659399,2.0,hard,morning,100.0,1
3.961566085079376,67.51640477766264,8.0,medium,evening,87.85426641377961,1
3.467549076858248,42.54083143880934,3.0,hard,morning,83.47129555109457,0
3.0183663829700715,57.93466950135989,2.0,medium,evening,81.37607543398906,0
2.820296443220496,82.93490312961713,1.0,medium,afternoon,93.23905612428145,1
4.3352026385865985,67.44205602363796,6.0,easy,evening,92.97092728412366,1
3.011766142662979,44.37279359699035,5.0,easy,afternoon,60.14389824786798,0
2.6100449491280955,56.97142324965221,1.0,medium,morning,95.605770240105,1
2.8691552433359537,44.14601758430704,0.0,medium,afternoon,98.12546083209178,1
2.7986172097851134,67.35484997182287,4.0,medium,morning,86.99616470497946,0
3.4121330173112336,65.45198806827564,3.0,hard,afternoon,86.65052010646112,1
1.2559884795418124,65.87544440303094,3.0,easy,evening,60.25817814998712,0
2.8178652004673204,62.998894192146864,5.0,easy,afternoon,87.86567949847779,1
1.7745020937656613,29.235655726727977,2.0,medium,afternoon,67.08220317984107,0
3.481923443733982,47.63070242809583,7.0,easy,morning,71.98898381002161,0
2.8605562165325447,85.07538353629862,2.0,hard,night,96.31080360110448,1
2.5950648959231644,73.2742416152274,0.0,hard,evening,100.0,1
3.424476251317012,98.6629583520492,3.0,medium,night,99.44139778384984,1
3.042515269092189,47.539209069409814,1.0,easy,night,87.28241075651529,0
4.547404138410426,72.79198242747486,2.0,easy,night,100.0,1
3.778872027315024,75.80173434442473,2.0,medium,morning,100.0,1
1.9526452519223765,54.863140458225224,5.0,medium,evening,69.0680317231523,0
0.5,22.401376006341795,5.0,medium,afternoon,38.22562573564787,0
1.6885253057941991,42.9559930765775,5.0,hard,evening,48.684406759564204,0
4.790189658226388,76.5167902070337,4.0,medium,afternoon,100.0,1
2.1314016457088703,74.98190444377323,4.0,medium,evening,81.82465696247924,1
2.5453484583709862,103.45607208479848,1.0,medium,morning,93.62481634100348,1
3.925121166292016,37.073633946652414,3.0,hard,morning,91.8555073350943,0
2.391045221790696,40.556930100486,3.0,hard,afternoon,81.40849293801672,0
1.081852050809414,99.00409029692564,3.0,medium,afternoon,93.0058374959967,1
4.2656778722261635,45.41358212515289,4.0,easy,night,79.91302545807592,0
2.9430551228654416,47.98089892901734,0.0,medium,evening,91.63209861584728,1
2.85165164999065,82.8848318827478,1.0,easy,afternoon,100.0,1
3.972849546928476,63.33038657117409,1.0,easy,afternoon,100.0,1
1.5918615723813645,44.84017523943745,3.0,hard,afternoon,60.20826421927605,0
2.6696554530549066,69.3195013316173,1.0,medium,night,100.0,1
2.85165164999065,62.31693228176865,2.0,medium,morning,95.40535974386428,1
2.6414969974300635,43.702387019699295,3.0,hard,afternoon,71.69307970217075,0
3.2460954265107245,20.0,8.0,hard,evening,48.35846150769248,0
3.1708588841047325,66.69804874886985,1.0,medium,afternoon,95.5641938884418,1
2.7283919108008026,40.36924763935264,2.0,easy,evening,80.11370309225464,0
4.04747383580872,66.09188085514923,3.0,medium,evening,100.0,1
3.2444593026356436,74.54822588841257,3.0,hard,afternoon,100.0,1
1.9192674908205676,39.28242902287351,1.0,easy,evening,67.18928734310495,0
3.631222253314458,66.22389108346945,0.0,hard,evening,100.0,1
2.85165164999065,75.71172040416884,3.0,medium,morning,79.86714724472937,0
0.9175995292523088,25.699431002638327,4.0,easy,evening,36.93938270257575,0
2.85165164999065,53.61732482344672,3.0,hard,afternoon,73.5193870688956,0
2.5972859768400647,52.28412159981862,8.0,easy,morning,60.20150857021147,0
3.707295959578916,50.57534257903892,3.0,medium,morning,86.0852422590879,0
3.024764555982234,28.147899399949484,3.0,easy,evening,71.15428858066005,0
3.898434475848621,79.17392890184652,2.0,medium,afternoon,100.0,1
3.255954880489745,89.84541027337038,4.0,medium,morning,97.6664026771639,1
2.534673650695718,39.99352170607708,4.0,hard,evening,61.07315953709579,0
3.295857763170812,65.62661279486338,5.0,hard,afternoon,93.05694621114807,1
4.395424353896882,62.185309446147066,1.0,medium,morning,100.0,1
1.8941322067764572,97.03806549216532,3.0,easy,morning,97.56350129153664,1
3.431702539698096,42.387185422327114,3.0,medium,evening,80.74716543188171,0
3.013183956792406,81.53417225952315,0.0,easy,morning,100.0,1
4.551150373962498,58.32743369729907,0.0,easy,afternoon,86.65052010646112,1
1.4162807590803626,46.55811935472402,3.0,medium,evening,46.991578916325054,0
4.247050352459622,48.321211527523744,4.0,easy,afternoon,85.52296977232926,0
1.5688184322993286,28.81707038500157,2.0,medium,evening,51.44201417060949,0
3.0476962905850993,85.96183436489945,1.0,easy,afternoon,100.0,1
1.4660126496860015,61.27931443477462,2.0,medium,afternoon,66.06638270069386,0
1.6079627767641682,79.17581504097042,3.0,medium,morning,85.81376946366318,1
3.579466578285159,63.78017810289956,3.0,hard,evening,100.0,1
3.176865730980579,75.43651869217258,2.0,medium,evening,100.0,1
1.8275325533581968,20.0,6.0,easy,afternoon,51.06803637226933,0
2.498590761906902,90.5861717205106,1.0,medium,evening,100.0,1
0.9788960529858092,48.755618495120736,3.0,hard,morning,62.36103862407957,0
2.3755175106054214,44.14334952217608,1.0,hard,morning,68.8941403381625,0
3.171530622421096,60.293824651508714,1.0,hard,evening,98.73834270825223,1
4.125717612953767,61.921952609605206,1.0,medium,evening,100.0,1
2.7250184572185887,55.58922432580839,4.0,medium,afternoon,82.32857867588709,0
3.3204130925481516,49.20886912655604,4.0,medium,afternoon,89.34642252044566,0
1.6457258832897304,57.33191924526282,3.0,easy,morning,59.89565651110884,0
2.517677760912341,77.316591151498,1.0,medium,evening,100.0,1
3.2974286921258114,42.05473626432734,3.0,hard,evening,80.09797562111126,0
1.6782193041778874,41.895715991615965,0.0,hard,morning,62.60090228097746,0
4.862072912946113,85.04244741571114,1.0,medium,morning,100.0,1
2.586600174353836,72.84839820966616,3.0,medium,afternoon,89.4153298188577,0
3.694806522068712,81.85408589040402,4.0,easy,afternoon,100.0,1
3.577774411733498,69.67917291913645,6.0,hard,afternoon,82.46170496583909,0
2.988663692223506,88.80926763791777,3.0,hard,afternoon,86.65052010646112,1
2.308946197549896,43.53528295548785,3.0,medium,afternoon,66.4299041226689,0
3.117457603083857,88.35446806027797,3.0,medium,morning,100.0,1
1.3923292350649548,41.064849709868966,2.0,medium,evening,86.65052010646112,0
2.65384124100549,62.21621543865568,4.0,easy,evening,71.69767677053541,0
4.24419950452883,84.05044194041852,2.0,medium,morning,100.0,1
0.9480281804516428,39.862068928547515,3.0,medium,evening,60.4528629355947,0
2.31835568838188,47.33851451612721,3.0,medium,evening,70.5112800315457,0
2.613488133937039,78.4398587975408,1.0,easy,evening,99.28478593003145,1
2.00287114685333,45.5780024134427,3.0,hard,evening,67.32623508710613,0
2.6642477636793207,68.21262772918396,6.0,medium,evening,54.4123262387054,0
2.8581175695735475,87.46141830389969,1.0,medium,night,100.0,1
